"SMILES","CASRN","EXTERNALID","N","NAME","ARTICLEID","PUBMEDID","PAGE","TABLE","PgP inhibitor","Dataset","Cell line","INCHI_KEY"
"CCCC[C@H]1OC(=O)C[C@@H](O)[C@H](CC2=CC=CC=C2)N(C)C(=O)COC(=O)[C@H]1C","-","-","AUTO_1019","(2S,5S,6R,10R,11S)-5-benzyl-6-hydroxy-4,10,11-trimethyl-2-propan-2-yl-1,9-dioxa-4-azacyclododecane-3,8,12-trione","A159524","21341745","-","-","yes","External validation","","CTARJIQUQSWZRW-GDAAHCPNSA"
"CCCCCCC[C@H]1OC(=O)C[C@@H](O)[C@H](CC2=CC=CC=C2)N(C)C(=O)[C@H](C)OC(=O)[C@H]1C","-","-","AUTO_1020","(2S,5S,6R,10R,11S)-5-benzyl-10-heptyl-6-hydroxy-2,4,11-trimethyl-1,9-dioxa-4-azacyclododecane-3,8,12-trione","A159524","21341745","-","-","yes","External validation","","LMKYKYILQNHPKH-PXVQWCDCSA"
"CCCC[C@H]1OC(=O)C[C@@H](OCOC)[C@H](CC2=CC=CC=C2)N(C)C(=O)COC(=O)[C@H]1C","-","-","AUTO_1021","(5S,6R,10R,11S)-5-benzyl-10-butyl-6-(methoxymethoxy)-4,11-dimethyl-1,9-dioxa-4-azacyclododecane-3,8,12-trione","A159524","21341745","-","-","yes","External validation","","HAHGQVNMKLTSCY-MJUUVYJYSA"
"CCCCCCC[C@@H]1OC(=O)C[C@@H](O)[C@H](CC2=CC=CC=C2)N(C)C(=O)[C@@H](OC(=O)[C@@H]1C)C(C)C","-","-","AUTO_1022","(2S,5S,6R,10S,11R)-5-benzyl-10-heptyl-6-hydroxy-4,11-dimethyl-2-propan-2-yl-1,9-dioxa-4-azacyclododecane-3,8,12-trione","A159524","21341745","-","-","yes","External validation","","NJNAHFYVTBZQHU-LQRWWVPMSA"
"CCCCCCC[C@@H]1OC(=O)C[C@@H](OCOC)[C@H](CC2=CC=CC=C2)N(C)C(=O)[C@@H](OC(=O)[C@@H]1C)C(C)C","-","-","AUTO_1023","(2S,5S,6R,10S,11R)-5-benzyl-10-heptyl-6-(methoxymethoxy)-4,11-dimethyl-2-propan-2-yl-1,9-dioxa-4-azacyclododecane-3,8,12-trione","A159524","21341745","-","-","yes","External validation","","STAAVYLOHNGUFX-OPAVMKTMSA"
"COCO[C@H](CC(=O)OC)[C@H](CC1=CC=CC=C1)N(C)C(=O)OCC1=CC=CC=C1","-","-","AUTO_1024","methyl(3R,4S)-3-(methoxymethoxy)-4-[methyl(phenylmethoxycarbonyl)amino]-5-phenylpentanoate","A159524","21341745","-","-","yes","External validation","","YIUQMBBMDDQCEB-LEWJYISDSA"
"COC(=O)C[C@@H](O)[C@H](CC1=CC=CC=C1)N(C)C(=O)OCC1=CC=CC=C1","-","-","AUTO_1025","methyl(3R,4S)-3-hydroxy-4-[methyl(phenylmethoxycarbonyl)amino]-5-phenylpentanoate","A159524","21341745","-","-","yes","External validation","","NTFJSFAGMHDILF-RBUKOAKNSA"
"CCCCCCC[C@@H](O)[C@H](C)C(=O)O[C@@H](C(C)C)C(=O)OC","-","-","AUTO_1026","[(2S)-1-methoxy-3-methyl-1-oxobutan-2-yl](2S,3R)-3-hydroxy-2-methyldecanoate","A159524","21341745","-","-","yes","External validation","","YHGSXGQBYCDWPQ-ZNMIVQPWSA"
"CCCCCCC[C@H]1OC(=O)C[C@@H](OCOC)[C@H](CC2=CC=CC=C2)N(C)C(=O)[C@H](C)OC(=O)[C@H]1C","-","-","AUTO_1027","(2S,5S,6R,10R,11S)-5-benzyl-10-heptyl-6-(methoxymethoxy)-2,4,11-trimethyl-1,9-dioxa-4-azacyclododecane-3,8,12-trione","A159524","21341745","-","-","yes","External validation","","PPKAEAOAOBQBQA-LYIXCCSJSA"
"CCCCCCC[C@H]1OC(=O)C[C@@H](O)[C@H](CC2=CC=CC=C2)N(C)C(=O)COC(=O)[C@H]1C","-","-","AUTO_1028","(5S,6R,10R,11S)-5-benzyl-10-heptyl-6-hydroxy-4,11-dimethyl-1,9-dioxa-4-azacyclododecane-3,8,12-trione","A159524","21341745","-","-","yes","External validation","","BLMHSWGWEUOGCI-VXSCBNMQSA"
"CCCCCCC[C@H]1OC(=O)C[C@@H](OCOC)[C@H](CC2=CC=CC=C2)N(C)C(=O)COC(=O)[C@H]1C","-","-","AUTO_1029","(5S,6R,10R,11S)-5-benzyl-10-heptyl-6-(methoxymethoxy)-4,11-dimethyl-1,9-dioxa-4-azacyclododecane-3,8,12-trione","A159524","21341745","-","-","yes","External validation","","UCCMWXLZDDHCOI-IQFVJIFQSA"
"CCCCCCC[C@@H]1CC(=O)O[C@@H](C(C)C)C(=O)N(C)[C@@H](CC2=CC=CC=C2)[C@H](O)CC(=O)O1","-","-","AUTO_1030","(2S,5S,6R,10R)-5-benzyl-10-heptyl-6-hydroxy-4-methyl-2-propan-2-yl-1,9-dioxa-4-azacyclododecane-3,8,12-trione","A159524","21341745","-","-","yes","External validation","","OKLJLJXFMBXPDZ-VUMQFKOGSA"
"CCCCCCC[C@@H]1CC(=O)O[C@@H](C(C)C)C(=O)N(C)[C@@H](CC2=CC=CC=C2)[C@@H](CC(=O)O1)OCOC","-","-","AUTO_1031","(2S,5S,6R,10R)-5-benzyl-10-heptyl-6-(methoxymethoxy)-4-methyl-2-propan-2-yl-1,9-dioxa-4-azacyclododecane-3,8,12-trione","A159524","21341745","-","-","yes","External validation","","XGNUNLFFZAYAOG-JHXDXHAQSA"
"CC(C)[C@@H]1OC(=O)[C@@H](C)[C@@H](C)OC(=O)C[C@@H](O)[C@H](CC2=CC=CC=C2)N(C)C1=O","-","-","AUTO_1032","(5S,6R,10R,11S)-5-benzyl-10-butyl-6-hydroxy-4,11-dimethyl-1,9-dioxa-4-azacyclododecane-3,8,12-trione","A159524","21341745","-","-","yes","External validation","","PBDWEPPZSHZNKO-HOXSDCPRSA"
"COCO[C@@H]1CC(=O)O[C@H](C)[C@H](C)C(=O)O[C@@H](C(C)C)C(=O)N(C)[C@H]1CC1=CC=CC=C1","-","-","AUTO_1033","(2S,5S,6R,10R,11S)-5-benzyl-6-(methoxymethoxy)-4,10,11-trimethyl-2-propan-2-yl-1,9-dioxa-4-azacyclododecane-3,8,12-trione","A159524","21341745","-","-","yes","External validation","","RUUILPBPMVBRRX-ASTLDXIKSA"
"O=C1C2=CC=CC=C2N(CCCCN2CCCCC2)C2=CC=CC=C12","-","-","AUTO_1034","10-(4-piperidin-1-ylbutyl)acridin-10-ium-9-one","A159524","21341745","-","-","yes","External validation","","GSKUCDVVVYUWKM-UHFFFAOYSA"
"COC1=CC=CC2=C1N(CCCCN1CCCCC1)C1=CC=CC=C1C2=O","-","-","AUTO_1035","4-methoxy-10-(4-piperidin-1-ylbutyl)acridin-10-ium-9-one","A159524","21341745","-","-","yes","External validation","","GJRRKXKQUKYBJZ-UHFFFAOYSA"
"O=C1C2=CC=CC=C2N(CCCCN2CCOCC2)C2=CC=CC=C12","-","-","AUTO_1036","10-(4-morpholin-4-ylbutyl)acridin-10-ium-9-one","A159524","21341745","-","-","yes","External validation","","CXERUMJYJHJBJZ-UHFFFAOYSA"
"COC1=CC=CC2=C1N(CCCCN1CCOCC1)C1=CC=CC=C1C2=O","-","-","AUTO_1037","4-methoxy-10-(4-morpholin-4-ylbutyl)acridin-10-ium-9-one","A159524","21341745","-","-","yes","External validation","","IIPOXZNHNZOGCF-UHFFFAOYSA"
"OCCN(CCO)CCCCN1C2=CC=CC=C2C(=O)C2=CC=CC=C12","-","-","AUTO_1038","10-[4-[bis(2-hydroxyethyl)amino]butyl]acridin-10-ium-9-one","A159524","21341745","-","-","yes","External validation","","XAQOYAWAOVELBA-UHFFFAOYSA"
"COC1=CC=CC2=C1N(CCCCN(CCO)CCO)C1=CC=CC=C1C2=O","-","-","AUTO_1039","10-[4-[bis(2-hydroxyethyl)amino]butyl]-4-methoxyacridin-10-ium-9-one","A159524","21341745","-","-","yes","External validation","","XXPLCUOVAJJZBW-UHFFFAOYSA"
"OCCN1CCN(CCCCN2C3=CC=CC=C3C(=O)C3=CC=CC=C23)CC1","-","-","AUTO_1040","10-[4-[4-(2-hydroxyethyl)piperazin-1-yl]butyl]acridin-10-ium-9-one","A159524","21341745","-","-","yes","External validation","","JYVVTMDTUUXCPB-UHFFFAOYSA"
"COC1=CC=CC2=C1N(CCCCN1CCN(CCO)CC1)C1=CC=CC=C1C2=O","-","-","AUTO_1041","10-[4-[4-(2-hydroxyethyl)piperazin-1-yl]butyl]-4-methoxyacridin-10-ium-9-one","A159524","21341745","-","-","yes","External validation","","NRLLKDVBFRGDMO-UHFFFAOYSA"
"COC1=CC=CC2=C1NC1=CC=CC=C1C2=O","-","-","AUTO_1042","4-methoxyacridin-10-ium-9-one","A159524","21341745","-","-","yes","External validation","","ZYEVJRPVZZGDRM-UHFFFAOYSA"
"ClCCCN1C2=CC=CC=C2C(=O)C2=CC=CC=C12","-","-","AUTO_1043","10-(3-chloropropyl)acridin-10-ium-9-one","A159524","21341745","-","-","yes","External validation","","JSOMHHFNKOSOKD-UHFFFAOYSA"
"COC1=CC=CC2=C1N(CCCCl)C1=CC=CC=C1C2=O","-","-","AUTO_1044","10-(3-chloropropyl)-4-methoxyacridin-10-ium-9-one","A159524","21341745","-","-","yes","External validation","","BVWCUBSPCIOZMV-UHFFFAOYSA"
"CN1CCN(CCCN2C3=CC=CC=C3C(=O)C3=C2C=CC=C3)CC1","-","-","AUTO_1045","10-[3-(4-methylpiperazin-1-yl)propyl]acridin-10-ium-9-one","A159524","21341745","-","-","yes","External validation","","DPKSIIXHRTWJIR-UHFFFAOYSA"
"COC1=CC=CC2=C1N(CCCN1CCN(C)CC1)C1=CC=CC=C1C2=O","-","-","AUTO_1046","4-methoxy-10-[3-(4-methylpiperazin-1-yl)propyl]acridin-10-ium-9-one","A159524","21341745","-","-","yes","External validation","","YRFOQAMXWGQJFO-UHFFFAOYSA"
"O=C1C2=CC=CC=C2N(CCCN2CCCCC2)C2=CC=CC=C12","-","-","AUTO_1047","10-(3-piperidin-1-ylpropyl)acridin-10-ium-9-one","A159524","21341745","-","-","yes","External validation","","LNJKHLQGUKNPCS-UHFFFAOYSA"
"COC1=CC=CC2=C1N(CCCN1CCCCC1)C1=CC=CC=C1C2=O","-","-","AUTO_1048","4-methoxy-10-(3-piperidin-1-ylpropyl)acridin-10-ium-9-one","A159524","21341745","-","-","yes","External validation","","UNJRXPITWOBWOP-UHFFFAOYSA"
"O=C1C2=CC=CC=C2N(CCCN2CCOCC2)C2=CC=CC=C12","-","-","AUTO_1049","10-(3-morpholin-4-ylpropyl)acridin-10-ium-9-one","A159524","21341745","-","-","yes","External validation","","OROKSTPFWUDDQV-UHFFFAOYSA"
"COC1=CC=CC2=C1N(CCCN1CCOCC1)C1=CC=CC=C1C2=O","-","-","AUTO_1050","4-methoxy-10-(3-morpholin-4-ylpropyl)acridin-10-ium-9-one","A159524","21341745","-","-","yes","External validation","","GHNDJWWCNRBDCP-UHFFFAOYSA"
"OCCN(CCO)CCCN1C2=CC=CC=C2C(=O)C2=CC=CC=C12","-","-","AUTO_1051","10-[3-[bis(2-hydroxyethyl)amino]propyl]acridin-10-ium-9-one","A159524","21341745","-","-","yes","External validation","","GIWLGMQTXUQYGV-UHFFFAOYSA"
"COC1=CC=CC2=C1N(CCCN(CCO)CCO)C1=CC=CC=C1C2=O","-","-","AUTO_1052","10-[3-[bis(2-hydroxyethyl)amino]propyl]-4-methoxyacridin-10-ium-9-one","A159524","21341745","-","-","yes","External validation","","JTDZTLRBUPXUNA-UHFFFAOYSA"
"OCCN1CCN(CCCN2C3=CC=CC=C3C(=O)C3=CC=CC=C23)CC1","-","-","AUTO_1053","10-[3-[4-(2-hydroxyethyl)piperazin-1-yl]propyl]acridin-10-ium-9-one","A159524","21341745","-","-","yes","External validation","","NJGCQMFDSJYYIK-UHFFFAOYSA"
"COC1=CC=CC2=C1N(CCCN1CCN(CCO)CC1)C1=CC=CC=C1C2=O","-","-","AUTO_1054","10-[3-[4-(2-hydroxyethyl)piperazin-1-yl]propyl]-4-methoxyacridin-10-ium-9-one","A159524","21341745","-","-","yes","External validation","","FDQLZEIHAARJJI-UHFFFAOYSA"
"ClCCCCN1C2=CC=CC=C2C(=O)C2=CC=CC=C12","-","-","AUTO_1055","10-(4-chlorobutyl)acridin-10-ium-9-one","A159524","21341745","-","-","yes","External validation","","SIERXYVLONSSPL-UHFFFAOYSA"
"COC1=CC=CC2=C1N(CCCCCl)C1=CC=CC=C1C2=O","-","-","AUTO_1056","10-(4-chlorobutyl)-4-methoxyacridin-10-ium-9-one","A159524","21341745","-","-","yes","External validation","","STXRGRURFZUNSD-UHFFFAOYSA"
"CN1CCN(CCCCN2C3=CC=CC=C3C(=O)C3=C2C=CC=C3)CC1","-","-","AUTO_1057","10-[4-(4-methylpiperazin-1-yl)butyl]acridin-10-ium-9-one","A159524","21341745","-","-","yes","External validation","","WQJDNKBEJYLVHH-UHFFFAOYSA"
"COC1=CC=CC2=C1N(CCCCN1CCN(C)CC1)C1=CC=CC=C1C2=O","-","-","AUTO_1058","4-methoxy-10-[4-(4-methylpiperazin-1-yl)butyl]acridin-10-ium-9-one","A159524","21341745","-","-","yes","External validation","","IYXDUJHABAVRKW-UHFFFAOYSA"
"COC(=O)CCC1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C","-","-","AUTO_1059","methyl 3-(4-{4,5-bis[4-(dimethylamino)phenyl]imidazol-2-yl}phenyl)propanoate","A159524","21341745","-","-","yes","External validation","","WSJYKUHLUWVYIT-UHFFFAOYSA"
"CN(C)C1=CC=C(C=C1)C1=C(N=C(N1)C1=CC=C(\C=C\C#N)C=C1)C1=CC=C(C=C1)N(C)C","-","-","AUTO_1060","3-(4-{4,5-bis[4-(dimethylamino)phenyl]imidazol-2-yl}phenyl)prop-2-enenitrile","A159524","21341745","-","-","yes","External validation","","SSNVIUQZPRPOFL-AATRIKPKSA"
"COC\C=C\C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C","-","-","AUTO_1061","4-{5-[4-(dimethylamino)phenyl]-2-[4-(3-methoxyprop-1-en-1-yl)phenyl]imidazol-4-yl}-N,N-dimethylaniline","A159524","21341745","-","-","yes","External validation","","JTIKWSPOTCLPOS-VOTSOKGWSA"
"COCCCC1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C","-","-","AUTO_1062","4-{5-[4-(dimethylamino)phenyl]-2-[4-(3-methoxypropyl)phenyl]imidazol-4-yl}-N,N-dimethylaniline","A159524","21341745","-","-","yes","External validation","","SOKPTBJPZILYQH-UHFFFAOYSA"
"COC(=O)C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C","-","-","AUTO_1063","methyl 4-{4,5-bis[4-(dimethylamino)phenyl]imidazol-2-yl}benzoate","A159524","21341745","-","-","yes","External validation","","CFKYZXGKFLJCCB-UHFFFAOYSA"
"COCCCCC1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C","-","-","AUTO_1064","4-{5-[4-(dimethylamino)phenyl]-2-[4-(4-methoxybutyl)phenyl]imidazol-4-yl}-N,N-dimethylaniline","A159524","21341745","-","-","yes","External validation","","XTNMUDUHSCOJBD-UHFFFAOYSA"
"COC(=O)[C@H]1C[C@H]1C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C","-","-","AUTO_1065","methyl 2-(4-{4,5-bis[4-(dimethylamino)phenyl]imidazol-2-yl}phenyl)cyclopropane-1-carboxylate","A159524","21341745","-","-","yes","External validation","","HWYAOZBNGOGTOM-UIOOFZCWSA"
"CCCCOC\C=C\C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C","-","-","AUTO_1066","4-[2-[4-[(E)-3-butoxyprop-1-enyl]phenyl]-5-(4-dimethylaminophenyl)imidazol-4-yl]-N,N-dimethylaniline","A159524","21341745","-","-","yes","External validation","","ROVKNZDEZUSJCU-CMDGGOBGSA"
"COCCOC\C=C\C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C","-","-","AUTO_1067","4-{5-[4-(dimethylamino)phenyl]-2-{4-[3-(2-methoxyethoxy)prop-1-en-1-yl]phenyl}imidazol-4-yl}-N,N-dimethylaniline","A159524","21341745","-","-","yes","External validation","","ASWCZKUVYAZWMY-VOTSOKGWSA"
"CN(C)C1=CC=C(C=C1)C1=C(N=C(N1)C1=CC=C(\C=C\COCC2=CC=CC=C2)C=C1)C1=CC=C(C=C1)N(C)C","-","-","AUTO_1068","4-(2-{4-[3-(benzyloxy)prop-1-en-1-yl]phenyl}-5-[4-(dimethylamino)phenyl]imidazol-4-yl)-N,N-dimethylaniline","A159524","21341745","-","-","yes","External validation","","KPRQOGSQPDBPAP-DHZHZOJOSA"
"CN(C)C1=CC=C(C=C1)C1=C(N=C(N1)C1=CC=C(\C=C\COC2=CC=CC=C2)C=C1)C1=CC=C(C=C1)N(C)C","-","-","AUTO_1069","4-{5-[4-(dimethylamino)phenyl]-2-[4-(3-phenoxyprop-1-en-1-yl)phenyl]imidazol-4-yl}-N,N-dimethylaniline","A159524","21341745","-","-","yes","External validation","","JMNWFYUVWLELQA-CMDGGOBGSA"
"CCN(CC)C(=O)OC\C=C\C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C","-","-","AUTO_1070","3-(4-{4,5-bis[4-(dimethylamino)phenyl]imidazol-2-yl}phenyl)prop-2-en-1-yl N,N-diethylcarbamate","A159524","21341745","-","-","yes","External validation","","FXBOYQWRUYJRHL-MDZDMXLPSA"
"CCCCC(=O)OC\C=C\C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C","-","-","AUTO_1071","[(E)-3-[4-[4,5-bis(4-dimethylaminophenyl)imidazol-2-yl]phenyl]prop-2-enyl]pentanoate","A159524","21341745","-","-","yes","External validation","","HWVGJVCMLHDGBE-CMDGGOBGSA"
"CN(C)C\C=C\C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C","-","-","AUTO_1072","4-[5-(4-dimethylaminophenyl)-2-[4-[(E)-3-(dimethylamino)prop-1-enyl]phenyl]imidazol-3-ium-1-id-4-yl]-N,N-dimethylaniline","A159524","21341745","-","-","yes","External validation","","LQKYIVAPTGEZOQ-BQYQJAHWSA"
"CN(C)C1=CC=C(C=C1)C1=C(N=C(N1)C1=CC=C(\C=C\CN2CCCCC2)C=C1)C1=CC=C(C=C1)N(C)C","-","-","AUTO_1073","4-{5-[4-(dimethylamino)phenyl]-2-{4-[3-(piperidin-1-yl)prop-1-en-1-yl]phenyl}imidazol-4-yl}-N,N-dimethylaniline","A159524","21341745","-","-","yes","External validation","","JDHQPKFRVHUGCX-CMDGGOBGSA"
"CCCCCCN1C(=NC(=C1C1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)C(O)=O","-","-","AUTO_1074","4-{4,5-bis[4-(dimethylamino)phenyl]-1-hexyl-1H-imidazol-2-yl}benzoic acid","A159524","21341745","-","-","yes","External validation","","DZPCKMPBIZMKTB-UHFFFAOYSA"
"CN(C)C1=CC=C(C=C1)C1=C(N=C(N1)C1=CC=C(\C=C\CN2CCOCC2)C=C1)C1=CC=C(C=C1)N(C)C","-","-","AUTO_1075","4-{5-[4-(dimethylamino)phenyl]-2-{4-[3-(morpholin-4-yl)prop-1-en-1-yl]phenyl}imidazol-4-yl}-N,N-dimethylaniline","A159524","21341745","-","-","yes","External validation","","CVRFCEYASKOKPQ-AATRIKPKSA"
"CCCCCCN1C(=NC(=C1C1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)C(=O)OC","-","-","AUTO_1076","methyl 4-{4,5-bis[4-(dimethylamino)phenyl]-1-hexyl-1H-imidazol-2-yl}benzoate","A159524","21341745","-","-","yes","External validation","","CWNHXMDLIUTRIZ-UHFFFAOYSA"
"CN(C)C1=CC=C(C=C1)C1=C(N=C(N1)C1=CC=C(\C=C\C(O)=O)C=C1)C1=CC=C(C=C1)N(C)C","-","-","AUTO_1077","3-(4-{4,5-bis[4-(dimethylamino)phenyl]imidazol-2-yl}phenyl)prop-2-enoic acid","A159524","21341745","-","-","yes","External validation","","LQJSRUJAKAAVNH-CNHKJKLMSA"
"COC(=O)\C=C\C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C","-","-","AUTO_1078","methyl 3-(4-{4,5-bis[4-(dimethylamino)phenyl]imidazol-2-yl}phenyl)prop-2-enoate","A159524","21341745","-","-","yes","External validation","","JKYPLUDIWPYMDI-UFWORHAWSA"
"CN(C)C1=CC=C(C=C1)C1=C(N=C(N1)C1=CC=C(O)C=C1)C1=CC=C(C=C1)N(C)C","-","-","AUTO_1079","4-{4,5-bis[4-(dimethylamino)phenyl]imidazol-2-yl}phenol","A159524","21341745","-","-","yes","External validation","","QTIGCKVHRYBEKI-UHFFFAOYSA"
"CN(C)C1=CC=C(C=C1)C1=C(N(CCC2=CC=CC=C2)C(=N1)C1=CC=C(O)C=C1)C1=CC=C(C=C1)N(C)C","-","-","AUTO_1080","4-{4,5-bis[4-(dimethylamino)phenyl]-1-(2-phenylethyl)-1H-imidazol-2-yl}phenol","A159524","21341745","-","-","yes","External validation","","QPHYPPILGXVHSR-UHFFFAOYSA"
"CN(C)C1=CC=C(C=C1)C1=C(N(CCC2=CC=CC=C2)C(=N1)C1=CC=C(C=C1)C(O)=O)C1=CC=C(C=C1)N(C)C","-","-","AUTO_1081","4-{4,5-bis[4-(dimethylamino)phenyl]-1-(2-phenylethyl)-1H-imidazol-2-yl}benzoic acid","A159524","21341745","-","-","yes","External validation","","QZOOKOQEGNZMKW-UHFFFAOYSA"
"CCN(CC)C1=CC=C(C=C1)C1=C(NC(=N1)C1=CC=C(\C=C\C(=O)OC)C=C1)C1=CC=C(N)C=C1","-","-","AUTO_1082","methyl 3-{4-[4-(4-aminophenyl)-5-[4-(diethylamino)phenyl]imidazol-2-yl]phenyl}prop-2-enoate","A159524","21341745","-","-","yes","External validation","","FALPJRPQXFIQGD-UFWORHAWSA"
"CNC1=CC=C(C=C1)C1=C(N=C(N1)C1=CC=C(\C=C\C(=O)OC)C=C1)C1=CC=C(NC)C=C1","-","-","AUTO_1083","methyl 3-(4-{4,5-bis[4-(methylamino)phenyl]imidazol-2-yl}phenyl)prop-2-enoate","A159524","21341745","-","-","yes","External validation","","NBXDMVCGWGZXET-UBKPWBPPSA"
"CNC1=CC=C(C=C1)C1=C(N=C(N1)C1=CC=C(\C=C\C(=O)OC)C=C1)C1=CC=C(NC(C)C)C=C1","-","-","AUTO_1084","methyl 3-(4-{4-[4-(methylamino)phenyl]-5-[4-(propan-2-ylamino)phenyl]imidazol-2-yl}phenyl)prop-2-enoate","A159524","21341745","-","-","yes","External validation","","HFFSLJFATRUCSK-CNHKJKLMSA"
"CCOC\C=C\C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C","-","-","AUTO_1085","4-[5-(4-dimethylaminophenyl)-2-[4-[(E)-3-ethoxyprop-1-enyl]phenyl]imidazol-4-yl]-N,N-dimethylaniline","A159524","21341745","-","-","yes","External validation","","MGBOWAPXPQLTFT-BQYQJAHWSA"
"CCOC\C=C\C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=C(C=C1)N(CC)CC)C1=CC=C(C=C1)N(CC)CC","-","-","AUTO_1086","4-{5-[4-(diethylamino)phenyl]-2-[4-(3-ethoxyprop-1-en-1-yl)phenyl]imidazol-4-yl}-N,N-diethylaniline","A159524","21341745","-","-","yes","External validation","","SKVAZSIUTYWGFA-VAWYXSNFSA"
"CCOC\C=C/C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=C(C=C1)N1CCOCC1)C1=CC=C(C=C1)N1CCOCC1","-","-","AUTO_1087","4-[4-[2-[4-[(Z)-3-ethoxyprop-1-enyl]phenyl]-5-(4-morpholin-4-ylphenyl)imidazol-4-yl]phenyl]morpholine","A159524","21341745","-","-","yes","External validation","","RDHLHQDARLJTBE-ARJAWSKDSA"
"CCOC\C=C\C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=C(C=C1)N(C)C)C1=CC=C(NC)C=C1","-","-","AUTO_1088","4-[5-(4-dimethylaminophenyl)-2-[4-[(E)-3-ethoxyprop-1-enyl]phenyl]imidazol-4-yl]-N-methylaniline","A159524","21341745","-","-","yes","External validation","","FDVCUVJVJFMAQG-VOTSOKGWSA"
"CCOC\C=C\C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=C(C=C1)N(CC)CC)C1=CC=C(NC)C=C1","-","-","AUTO_1089","4-{2-[4-(3-ethoxyprop-1-en-1-yl)phenyl]-5-[4-(methylamino)phenyl]imidazol-4-yl}-N,N-diethylaniline","A159524","21341745","-","-","yes","External validation","","FPWPBZGPPLHIBB-CMDGGOBGSA"
"CCOC\C=C\C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=C(C=C1)N1CCCC1)C1=CC=C(NC)C=C1","-","-","AUTO_1090","4-[2-[4-[(E)-3-ethoxyprop-1-enyl]phenyl]-5-(4-pyrrolidin-1-ylphenyl)imidazol-4-yl]-N-methylaniline","A159524","21341745","-","-","yes","External validation","","OWQMMTABYAJZKA-VOTSOKGWSA"
"CCOC\C=C\C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=C(NC(C)C)C=C1)C1=CC=C(NC)C=C1","-","-","AUTO_1091","4-[2-[4-[(E)-3-ethoxyprop-1-enyl]phenyl]-5-[4-(methylamino)phenyl]imidazol-4-yl]-N-propan-2-ylaniline","A159524","21341745","-","-","yes","External validation","","KQJJUTVPSBOFED-VOTSOKGWSA"
"CCN(CC)C1=CC=C(C=C1)C1=C(N=C(N1)C1=CC=C(\C=C\C(=O)OC)C=C1)C1=CC=C(C=C1)N(CC)CC","-","-","AUTO_1092","methyl 3-(4-{4,5-bis[4-(diethylamino)phenyl]imidazol-2-yl}phenyl)prop-2-enoate","A159524","21341745","-","-","yes","External validation","","FHWNURWPHLFWII-FSJBWODESA"
"CCNC1=CC=C(C=C1)C1=C(NC(=N1)C1=CC=C(\C=C\COCC)C=C1)C1=CC=C(NC(C)C)C=C1","-","-","AUTO_1093","4-{2-[4-(3-ethoxyprop-1-en-1-yl)phenyl]-5-[4-(propan-2-ylamino)phenyl]imidazol-4-yl}-N-ethylaniline","A159524","21341745","-","-","yes","External validation","","UWIIGYFHNVABAP-BQYQJAHWSA"
"CCOC\C=C\C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=C(NC(C)C)C=C1)C1=CC=C(F)C=C1","-","-","AUTO_1094","4-[2-[4-[(E)-3-ethoxyprop-1-enyl]phenyl]-5-(4-fluorophenyl)imidazol-4-yl]-N-propan-2-ylaniline","A159524","21341745","-","-","yes","External validation","","GCPPZGPXELKSGN-AATRIKPKSA"
