CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS
CHEMBL163	88100	CHEMBL163	88100	RITONAVIR	NA	720.96	5.91	145.78	2	CC(C)[C@H](NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc3cncs3)Cc4ccccc4	15464159	Ratio	=	31	-	NA	Ratio	=	31	NA	NA	NA	0	BAO_0000179	NA	NA	1491995	CHEMBL3529280	A	Transporter substrate index ratio of permeability from basolateral to apical side in human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 1 uM of P-gp inhibitor LY335979	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL159	71516	CHEMBL159	71516	VINBLASTINE	NA	810.99	3.99	154.1	2	CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1	15453563	Ratio	=	-11	-	NA	Ratio	=	-11	NA	NA	NA	0	BAO_0000179	NA	NA	1492006	CHEMBL3529291	A	Transporter substrate index ratio of permeability from apical to basolateral side in human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 1 uM of BCRP inhibitor Ko143	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL318663	157101	CHEMBL318663	157101		NA	307.4	2.46	80	0	CC1(C)N=C(N)N=C(N)N1c2ccc(Cc3ccccc3)cc2	15464130	Ratio	=	-31	-	NA	Ratio	=	-31	NA	NA	NA	0	BAO_0000179	NA	NA	1491995	CHEMBL3529280	A	Transporter substrate index ratio of permeability from basolateral to apical side in human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 1 uM of P-gp inhibitor LY335979	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL650	27575	CHEMBL650	27575	METHYLPREDNISOLONE	NA	374.48	1.8	94.83	0	C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14	15447031	Ratio	=	2.9	-	NA	Ratio	=	2.9	NA	NA	NA	0	BAO_0000179	NA	NA	1491989	CHEMBL3529274	A	Efflux ratio of permeability from apical to basolateral side over basolateral to apical side of human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL128	27111	CHEMBL128	27111	SUMATRIPTAN	NA	295.41	1.32	65.2	0	CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1	15464157	Ratio	=	32	-	NA	Ratio	=	32	NA	NA	NA	0	BAO_0000179	NA	NA	1491995	CHEMBL3529280	A	Transporter substrate index ratio of permeability from basolateral to apical side in human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 1 uM of P-gp inhibitor LY335979	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL128	27111	CHEMBL128	27111	SUMATRIPTAN	NA	295.41	1.32	65.2	0	CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1	15464097	Ratio	=	67	-	NA	Ratio	=	67	NA	NA	NA	0	BAO_0000179	NA	NA	1491996	CHEMBL3529281	A	Transporter substrate index of efflux ratio in human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 1 uM of P-gp inhibitor LY335979	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL129	27307	CHEMBL129	27307	ZIDOVUDINE	NA	267.25	-0.2	133.08	0	CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O	15463955	Ratio	=	1	-	NA	Ratio	=	1	NA	NA	NA	0	BAO_0000179	NA	NA	1492001	CHEMBL3529286	A	Efflux ratio of permeability from apical to basolateral side over basolateral to apical side of human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 1 uM of BCRP inhibitor Ko143	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL2	97	CHEMBL2	97	PRAZOSIN	NA	383.41	1.78	106.95	0	COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)c4occc4	15446755	Ratio	=	47	-	NA	Ratio	=	47	NA	NA	NA	0	BAO_0000179	NA	NA	1491994	CHEMBL3529279	A	Transporter substrate index ratio of permeability from apical to basolateral side in human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 1 uM of P-gp inhibitor LY335979	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL584	17224	CHEMBL584	17224	NELFINAVIR	NA	567.8	4.75	101.9	1	Cc1c(O)cccc1C(=O)N[C@@H](CSc2ccccc2)[C@H](O)CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C	15446836	Ratio	=	0.7	-	NA	Ratio	=	0.7	NA	NA	NA	0	BAO_0000179	NA	NA	1491993	CHEMBL3529278	A	Efflux ratio of permeability from apical to basolateral side over basolateral to apical side of human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 1 uM of P-gp inhibitor LY335979	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL114	17169	CHEMBL114	17169	SAQUINAVIR	NA	670.86	3.09	166.75	1	CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(=O)N)NC(=O)c4ccc5ccccc5n4	15453541	Ratio	=	1	-	NA	Ratio	=	1	NA	NA	NA	0	BAO_0000179	NA	NA	1492007	CHEMBL3529292	A	Transporter substrate index ratio of permeability from basolateral to apical side in human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 1 uM of BCRP inhibitor Ko143	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL572	16592	CHEMBL572	16592	NITROFURANTOIN	NA	238.16	0.07	118.05	0	[O-][N+](=O)c1oc(\C=N\N2CC(=O)NC2=O)cc1	15446986	Ratio	=	10.4	-	NA	Ratio	=	10.4	NA	NA	NA	0	BAO_0000179	NA	NA	1491989	CHEMBL3529274	A	Efflux ratio of permeability from apical to basolateral side over basolateral to apical side of human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL30	1620	CHEMBL30	1620	CIMETIDINE	NA	252.35	0.6	88.89	0	CN\C(=N/CCSCc1nc[nH]c1C)\NC	NA			NA		NA			NA	NA	NA	NA	NA		NA	NA	NA				NA			NA	NA			NA			NA			NA		NA	NA	NA		NA		NA	NA	NA	NA	NA			NA	NA
CHEMBL106	13758	CHEMBL106	13758	FLUCONAZOLE	NA	306.28	0.74	81.65	0	OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F	15446782	Ratio	=	-11	-	NA	Ratio	=	-11	NA	NA	NA	0	BAO_0000179	NA	NA	1491994	CHEMBL3529279	A	Transporter substrate index ratio of permeability from apical to basolateral side in human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 1 uM of P-gp inhibitor LY335979	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL532	12506	CHEMBL532	12506	ERYTHROMYCIN	NA	733.94	1.79	193.91	2	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O	15453440	Ratio	=	15	-	NA	Ratio	=	15	NA	NA	NA	0	BAO_0000179	NA	NA	1492011	CHEMBL3529296	A	Transporter substrate index of efflux ratio in human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 10 uM of MRP2 inhibitor MK571	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL532	12506	CHEMBL532	12506	ERYTHROMYCIN	NA	733.94	1.79	193.91	2	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O	15446785	Ratio	=	251	-	NA	Ratio	=	251	NA	NA	NA	0	BAO_0000179	NA	NA	1491994	CHEMBL3529279	A	Transporter substrate index ratio of permeability from apical to basolateral side in human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 1 uM of P-gp inhibitor LY335979	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL80	6902	CHEMBL80	6902	NALOXONE	NA	327.38	1.3	70	0	Oc1ccc2C[C@H]3N(CC=C)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O	15446977	Ratio	=	0.7	-	NA	Ratio	=	0.7	NA	NA	NA	0	BAO_0000179	NA	NA	1491990	CHEMBL3529275	A	Efflux ratio of permeability from apical to basolateral over basolateral to apical side of MDCK cells expressing MDR1	1	Scientific Literature	Canis lupus familiaris	NA	9615	Autocuration	BAO_0000219	80249	CHEMBL614068	CELL-LINE	NA	MDCK	Canis lupus familiaris	1	Non-molecular	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	499	CHEMBL3308370	MDCK	NA	NA
CHEMBL84	7501	CHEMBL84	7501	TOPOTECAN	NA	421.45	1.85	104.89	0	CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5c(CN(C)C)c(O)ccc5nc34)C2=O	15453539	Ratio	=	45	-	NA	Ratio	=	45	NA	NA	NA	0	BAO_0000179	NA	NA	1492007	CHEMBL3529292	A	Transporter substrate index ratio of permeability from basolateral to apical side in human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 1 uM of BCRP inhibitor Ko143	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL34259	49931	CHEMBL34259	49931	METHOTREXATE	NA	454.45	0.27	210.54	0	CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O	15446987	Ratio	=	0.9	-	NA	Ratio	=	0.9	NA	NA	NA	0	BAO_0000179	NA	NA	1491989	CHEMBL3529274	A	Efflux ratio of permeability from apical to basolateral side over basolateral to apical side of human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL1741	570147	CHEMBL1741	570147	CLARITHROMYCIN	NA	747.96	2.44	182.91	2	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC	15464116	Ratio	=	85	-	NA	Ratio	=	85	NA	NA	NA	0	BAO_0000179	NA	NA	1491996	CHEMBL3529281	A	Transporter substrate index of efflux ratio in human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 1 uM of P-gp inhibitor LY335979	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL481	5985	CHEMBL481	5985	IRINOTECAN	NA	586.69	4.09	114.2	1	CCc1c2CN3C(=O)C4=C(C=C3c2nc5ccc(OC(=O)N6CCC(CC6)N7CCCCC7)cc15)[C@@](O)(CC)C(=O)OC4	15446818	Ratio	=	2.7	-	NA	Ratio	=	2.7	NA	NA	NA	0	BAO_0000179	NA	NA	1491993	CHEMBL3529278	A	Efflux ratio of permeability from apical to basolateral side over basolateral to apical side of human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 1 uM of P-gp inhibitor LY335979	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL932	86042	CHEMBL932	86042	DIPYRIDAMOLE	NA	504.64	-0.02	145.44	2	OCCN(CCO)c1nc(N2CCCCC2)c3nc(nc(N4CCCCC4)c3n1)N(CCO)CCO	15453486	Ratio	=	244	-	NA	Ratio	=	244	NA	NA	NA	0	BAO_0000179	NA	NA	1492009	CHEMBL3529294	A	Transporter substrate index ratio of permeability from apical to basolateral side in human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 10 uM of MRP2 inhibitor MK571	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL9	246	CHEMBL9	246	NORFLOXACIN	NA	319.34	1.27	74.57	0	CCN1C=C(C(=O)O)C(=O)c2cc(F)c(cc12)N3CCNCC3	15464126	Ratio	=	-48	-	NA	Ratio	=	-48	NA	NA	NA	0	BAO_0000179	NA	NA	1491995	CHEMBL3529280	A	Transporter substrate index ratio of permeability from basolateral to apical side in human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 1 uM of P-gp inhibitor LY335979	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL878	73548	CHEMBL878	73548	METOLAZONE	NA	365.84	2.71	92.5	0	CC1Nc2cc(Cl)c(cc2C(=O)N1c3ccccc3C)S(=O)(=O)N	15453534	Ratio	=	15	-	NA	Ratio	=	15	NA	NA	NA	0	BAO_0000179	NA	NA	1492007	CHEMBL3529292	A	Transporter substrate index ratio of permeability from basolateral to apical side in human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 1 uM of BCRP inhibitor Ko143	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL878	73548	CHEMBL878	73548	METOLAZONE	NA	365.84	2.71	92.5	0	CC1Nc2cc(Cl)c(cc2C(=O)N1c3ccccc3C)S(=O)(=O)N	15453484	Ratio	=	19	-	NA	Ratio	=	19	NA	NA	NA	0	BAO_0000179	NA	NA	1492009	CHEMBL3529294	A	Transporter substrate index ratio of permeability from apical to basolateral side in human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 10 uM of MRP2 inhibitor MK571	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL841	62259	CHEMBL841	62259	LOPERAMIDE	NA	477.05	5.09	43.78	1	CN(C)C(=O)C(CCN1CCC(O)(CC1)c2ccc(Cl)cc2)(c3ccccc3)c4ccccc4	15447032	Ratio	=	1.3	-	NA	Ratio	=	1.3	NA	NA	NA	0	BAO_0000179	NA	NA	1491989	CHEMBL3529274	A	Efflux ratio of permeability from apical to basolateral side over basolateral to apical side of human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL1554	442943	CHEMBL1554	442943	DACTINOMYCIN	NA	1255.44	NA	NA	NA	CC(C)[C@H]1NC(=O)[C@@H](NC(=O)C2=C(N)C(=O)C(=C3Oc4c(C)ccc(C(=O)N[C@H]5[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]6CCCN6C(=O)[C@H](NC5=O)C(C)C)c4N=C23)C)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]7CCCN7C1=O	15446795	Ratio	=	182	-	NA	Ratio	=	182	NA	NA	NA	0	BAO_0000179	NA	NA	1491994	CHEMBL3529279	A	Transporter substrate index ratio of permeability from apical to basolateral side in human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 1 uM of P-gp inhibitor LY335979	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL2220442	1450253	CHEMBL2220442	1450253	FLUVASTATIN	NA	411.47	4.63	82.69	0	CC(C)n1c(\C=C\C(O)CC(O)CC(=O)O)c(c2ccc(F)cc2)c3ccccc13	15464074	Ratio	=	-13	-	NA	Ratio	=	-13	NA	NA	NA	0	BAO_0000179	NA	NA	1491996	CHEMBL3529281	A	Transporter substrate index of efflux ratio in human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 1 uM of P-gp inhibitor LY335979	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL428647	8062	CHEMBL428647	8062	PACLITAXEL	NA	853.92	3.74	221.29	2	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C	15446775	Ratio	=	348	-	NA	Ratio	=	348	NA	NA	NA	0	BAO_0000179	NA	NA	1491994	CHEMBL3529279	A	Transporter substrate index ratio of permeability from apical to basolateral side in human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 1 uM of P-gp inhibitor LY335979	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL35	2046	CHEMBL35	2046	FUROSEMIDE	NA	330.75	1.89	122.63	0	NS(=O)(=O)c1cc(C(=O)O)c(NCc2occc2)cc1Cl	15453451	Ratio	=	57	-	NA	Ratio	=	57	NA	NA	NA	0	BAO_0000179	NA	NA	1492010	CHEMBL3529295	A	Transporter substrate index ratio of permeability from basolateral to apical side in human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 10 uM of MRP2 inhibitor MK571	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL772	43952	CHEMBL772	43952	RESERPINE	NA	608.69	4.17	117.78	1	CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6	15446994	Ratio	=	0.6	-	NA	Ratio	=	0.6	NA	NA	NA	0	BAO_0000179	NA	NA	1491989	CHEMBL3529274	A	Efflux ratio of permeability from apical to basolateral side over basolateral to apical side of human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL772	43952	CHEMBL772	43952	RESERPINE	NA	608.69	4.17	117.78	1	CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6	15446800	Ratio	=	0.7	-	NA	Ratio	=	0.7	NA	NA	NA	0	BAO_0000179	NA	NA	1491993	CHEMBL3529278	A	Efflux ratio of permeability from apical to basolateral side over basolateral to apical side of human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 1 uM of P-gp inhibitor LY335979	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL1484	407549	CHEMBL1484	407549	NICARDIPINE	NA	479.53	3.68	111.01	0	COC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OCCN(C)Cc3ccccc3)C	15446996	Ratio	=	0.5	-	NA	Ratio	=	0.5	NA	NA	NA	0	BAO_0000179	NA	NA	1491989	CHEMBL3529274	A	Efflux ratio of permeability from apical to basolateral side over basolateral to apical side of human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
CHEMBL8	241	CHEMBL8	241	CIPROFLOXACIN	NA	331.35	1.58	74.57	0	OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O	15453460	Ratio	=	2	-	NA	Ratio	=	2	NA	NA	NA	0	BAO_0000179	NA	NA	1492010	CHEMBL3529295	A	Transporter substrate index ratio of permeability from basolateral to apical side in human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 10 uM of MRP2 inhibitor MK571	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	22224	CHEMBL612558	ADMET	NA	ADMET		0	Unassigned	NA	NA	92121	CHEMBL3526001	21051535	Drug Metab. Dispos.	2011	39	2	265	NA			NA	NA
